emotion,sentiment,subjectivity,orientation,chapter,paragraph,sentence
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
0,1,0,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,0,1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
0,1,0,-1,106,18,2
3,-1,-1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,0,1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
-1,1,0,1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
0,1,0,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,0,1,106,18,2
-1,0,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
0,1,0,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,1,-1,106,18,2
-1,1,0,1,106,18,2
-1,0,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,1,-1,-1,106,18,2
-1,0,-1,-1,106,18,2
3,-1,-1,-1,106,18,2
1,1,0,-1,106,18,2
0,1,0,-1,106,18,2
0,1,0,-1,106,18,2
-1,1,-1,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,0,1,106,18,3
-1,0,-1,-1,106,18,3
3,-1,-1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,0,-1,-1,106,18,3
3,-1,-1,-1,106,18,3
1,1,0,-1,106,18,3
0,1,0,-1,106,18,3
0,1,0,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,0,1,106,18,3
-1,0,-1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,0,-1,-1,106,18,3
3,-1,-1,-1,106,18,3
1,1,0,-1,106,18,3
0,1,0,-1,106,18,3
0,1,0,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,1,-1,-1,106,18,3
-1,0,-1,-1,106,18,3
3,-1,-1,-1,106,18,3
-1,1,-1,-1,107,0,0
-1,1,-1,-1,107,0,0
-1,0,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
1,1,0,-1,107,0,0
0,1,0,-1,107,0,0
0,1,0,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,0,1,107,0,0
3,-1,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
-1,1,0,1,107,0,0
-1,1,-1,-1,107,0,0
-1,1,-1,-1,107,0,0
-1,0,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
1,1,0,-1,107,0,0
0,1,0,-1,107,0,0
0,1,0,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,0,1,107,0,0
-1,0,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
-1,1,0,1,107,0,0
-1,1,-1,-1,107,0,0
-1,1,-1,-1,107,0,0
-1,0,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
1,1,0,-1,107,0,0
0,1,0,-1,107,0,0
0,1,0,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,0,1,107,0,0
-1,0,-1,-1,107,0,0
-1,1,-1,-1,107,0,0
-1,1,-1,-1,107,0,0
-1,0,-1,-1,107,0,0
3,-1,-1,-1,107,0,0
1,1,0,-1,107,0,0
0,1,0,-1,107,0,0
0,1,0,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,1,-1,107,0,0
-1,1,0,1,107,0,0
-1,1,-1,-1,107,0,0
-1,1,-1,-1,107,1,0
-1,1,-1,-1,107,1,0
-1,0,-1,-1,107,1,0
3,-1,-1,-1,107,1,0
1,1,0,-1,107,1,0
0,1,0,-1,107,1,0
0,1,0,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,0,1,107,1,0
-1,0,-1,-1,107,1,0
3,-1,-1,-1,107,1,0
-1,1,-1,-1,107,1,0
-1,1,-1,-1,107,1,0
-1,0,-1,-1,107,1,0
3,-1,-1,-1,107,1,0
1,1,0,-1,107,1,0
0,1,0,-1,107,1,0
0,1,0,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,0,1,107,1,0
-1,0,-1,-1,107,1,0
-1,1,-1,-1,107,1,0
-1,1,-1,-1,107,1,0
-1,0,-1,-1,107,1,0
3,-1,-1,-1,107,1,0
1,1,0,-1,107,1,0
0,1,0,-1,107,1,0
0,1,0,-1,107,1,0
3,-1,-1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,1,-1,107,1,0
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
1,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,0,1,107,1,2
-1,1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
1,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,0,1,107,1,2
-1,1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
1,1,0,-1,107,1,2
-1,1,-1,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,0,1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
1,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
1,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,0,1,107,1,2
-1,1,-1,-1,107,1,2
-1,1,-1,-1,107,1,2
-1,0,-1,-1,107,1,2
3,-1,-1,-1,107,1,2
1,1,0,-1,107,1,2
0,1,0,-1,107,1,2
0,1,0,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,1,-1,107,1,2
-1,1,0,1,107,1,2
-1,0,-1,-1,107,1,2
-1,1,-1,-1,107,2,0
-1,1,-1,-1,107,2,0
-1,0,-1,-1,107,2,0
3,-1,-1,-1,107,2,0
1,1,0,-1,107,2,0
0,1,0,-1,107,2,0
0,1,0,-1,107,2,0
-1,1,1,-1,107,2,0
-1,1,1,-1,107,2,0
-1,1,1,-1,107,2,0
-1,1,0,1,107,2,0
-1,1,-1,-1,107,2,0
-1,1,-1,-1,107,2,0
-1,0,-1,-1,107,2,0
3,-1,-1,-1,107,2,0
1,1,0,-1,107,2,0
0,1,0,-1,107,2,0
0,1,0,-1,107,2,0
-1,1,1,-1,107,2,1
-1,1,1,-1,107,2,1
3,-1,-1,-1,107,2,1
-1,0,-1,-1,107,2,1
3,-1,-1,-1,107,2,1
0,1,0,-1,107,2,1
-1,1,-1,-1,107,2,1
-1,1,-1,-1,107,2,1
-1,1,-1,-1,107,2,1
3,-1,-1,-1,107,2,1
1,1,0,-1,107,2,1
0,1,0,-1,107,2,1
0,1,0,-1,107,2,1
-1,1,1,-1,107,2,1
-1,1,1,-1,107,2,1
-1,1,1,-1,107,2,1
-1,1,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,0,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
1,1,0,-1,107,2,2
-1,0,-1,-1,107,2,2
0,1,0,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,0,1,107,2,2
-1,1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,0,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
1,1,0,-1,107,2,2
0,1,0,-1,107,2,2
0,1,0,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,0,-1,-1,107,2,2
-1,1,0,1,107,2,2
-1,0,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,0,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
1,1,0,-1,107,2,2
0,1,0,-1,107,2,2
0,1,0,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,0,1,107,2,2
-1,1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,0,-1,-1,107,2,2
3,-1,-1,-1,107,2,2
1,1,0,-1,107,2,2
0,1,0,-1,107,2,2
0,1,0,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,1,-1,-1,107,2,2
-1,0,-1,-1,107,2,2
1,1,0,-1,107,2,3
0,1,0,-1,107,2,3
0,1,0,-1,107,2,3
-1,1,1,-1,107,2,3
-1,1,-1,-1,107,2,3
-1,1,-1,-1,107,2,3
-1,0,-1,-1,107,2,3
3,-1,-1,-1,107,2,3
1,1,0,-1,107,2,3
0,1,0,-1,107,2,3
0,1,0,-1,107,2,3
-1,1,1,-1,107,2,3
-1,1,1,-1,107,2,3
-1,1,1,-1,107,2,3
-1,1,0,1,107,2,3
-1,0,-1,-1,107,2,3
3,-1,-1,-1,107,2,3
-1,1,-1,-1,107,2,3
-1,1,-1,-1,107,2,3
-1,0,-1,-1,107,2,3
3,-1,-1,-1,107,2,3
1,1,0,-1,107,2,3
0,1,0,-1,107,2,3
0,1,0,-1,107,2,3
-1,1,1,-1,107,2,4
-1,1,1,-1,107,2,4
-1,1,0,1,107,2,4
-1,0,-1,-1,107,2,4
-1,1,-1,-1,107,2,4
-1,1,-1,-1,107,2,4
-1,0,-1,-1,107,2,4
3,-1,-1,-1,107,2,4
1,1,0,-1,107,2,4
0,1,0,-1,107,2,4
0,1,0,-1,107,2,4
-1,1,1,-1,107,2,4
-1,1,1,-1,107,2,4
-1,1,1,-1,107,2,4
-1,1,0,1,107,2,4
-1,0,-1,-1,107,2,4
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,0
-1,0,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
1,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,0
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,0,-1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,0
-1,1,1,-1,107,3,0
3,-1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,1,-1,-1,107,3,0
-1,0,-1,-1,107,3,0
3,-1,-1,-1,107,3,0
1,1,0,-1,107,3,0
0,1,0,-1,107,3,0
0,1,0,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,1,-1,107,3,0
-1,1,0,1,107,3,1
-1,0,-1,-1,107,3,1
-1,1,-1,-1,107,3,1
-1,1,-1,-1,107,3,1
-1,0,-1,-1,107,3,1
3,-1,-1,-1,107,3,1
1,1,0,-1,107,3,1
0,1,0,-1,107,3,1
0,1,0,-1,107,3,1
-1,1,1,-1,107,3,1
-1,1,1,-1,107,3,1
-1,1,1,-1,107,3,1
-1,1,0,1,107,3,1
-1,1,-1,-1,107,3,1
-1,1,-1,-1,107,3,1
-1,0,-1,-1,107,3,1
3,-1,-1,-1,107,3,1
1,1,0,-1,107,3,1
0,1,0,-1,107,3,1
0,1,0,-1,107,3,1
-1,1,1,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,0,1,107,3,2
-1,1,-1,-1,107,3,2
-1,1,-1,-1,107,3,2
-1,0,-1,-1,107,3,2
3,-1,-1,-1,107,3,2
1,1,0,-1,107,3,2
0,1,0,-1,107,3,2
0,1,0,-1,107,3,2
-1,0,-1,-1,107,3,2
-1,1,1,-1,107,3,2
1,1,0,-1,107,3,2
-1,1,0,1,107,3,2
-1,0,-1,-1,107,3,2
3,-1,-1,-1,107,3,2
-1,1,0,1,107,3,2
1,1,-1,-1,107,3,2
-1,1,-1,-1,107,3,2
-1,1,-1,-1,107,3,2
-1,0,-1,-1,107,3,2
3,-1,-1,-1,107,3,2
1,1,0,-1,107,3,2
0,1,0,-1,107,3,2
0,1,0,-1,107,3,2
1,1,0,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,0,1,107,3,2
-1,0,-1,-1,107,3,2
-1,1,-1,-1,107,3,2
-1,1,-1,-1,107,3,2
-1,0,-1,-1,107,3,2
3,-1,-1,-1,107,3,2
1,1,0,-1,107,3,2
-1,1,-1,-1,107,3,2
0,1,0,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,1,-1,107,3,2
-1,1,0,1,107,3,2
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,0,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
1,1,0,-1,108,0,0
0,1,0,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
0,1,0,-1,108,0,0
-1,1,1,-1,108,0,0
-1,1,0,1,108,0,0
-1,0,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,1,-1,-1,108,0,0
-1,0,-1,-1,108,0,0
3,-1,-1,-1,108,0,0
0,1,0,-1,108,0,1
0,1,0,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,0,1,108,0,1
-1,0,-1,-1,108,0,1
-1,1,-1,-1,108,0,1
-1,1,-1,-1,108,0,1
-1,0,-1,-1,108,0,1
3,-1,-1,-1,108,0,1
1,1,0,-1,108,0,1
0,1,0,-1,108,0,1
0,1,0,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,-1,-1,108,0,1
-1,1,-1,-1,108,0,1
-1,0,-1,-1,108,0,1
-1,1,-1,-1,108,0,1
1,1,0,-1,108,0,1
0,1,0,-1,108,0,1
0,1,0,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,1,-1,108,0,1
-1,1,-1,-1,108,0,1
-1,1,-1,-1,108,0,1
3,-1,-1,-1,108,0,2
1,1,0,-1,108,0,2
0,1,0,-1,108,0,2
0,1,0,-1,108,0,2
-1,1,1,-1,108,0,2
-1,1,1,-1,108,0,2
-1,1,1,-1,108,0,2
-1,1,0,1,108,0,2
-1,0,-1,-1,108,0,2
3,-1,-1,-1,108,0,2
-1,1,-1,-1,108,0,2
-1,1,-1,-1,108,0,2
-1,0,-1,-1,108,0,2
1,1,0,-1,108,0,3
0,1,0,-1,108,0,3
1,1,0,-1,108,0,3
-1,1,1,-1,108,0,3
1,1,0,-1,108,0,3
-1,1,1,-1,108,0,3
-1,1,0,1,108,0,3
-1,0,-1,-1,108,0,3
3,-1,-1,-1,108,0,3
-1,1,-1,-1,108,0,4
-1,0,-1,-1,108,0,4
3,-1,-1,-1,108,0,4
1,1,0,-1,108,0,4
0,1,0,-1,108,0,4
0,1,0,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,0,1,108,0,4
-1,1,-1,-1,108,0,4
-1,1,-1,-1,108,0,4
-1,0,-1,-1,108,0,4
3,-1,-1,-1,108,0,4
1,1,0,-1,108,0,4
0,1,0,-1,108,0,4
0,1,0,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,1,-1,108,0,4
-1,1,0,1,108,0,4
-1,0,-1,-1,108,0,4
3,-1,-1,-1,108,0,4
-1,1,-1,-1,108,0,4
-1,1,-1,-1,108,0,4
-1,0,-1,-1,108,0,4
3,-1,-1,-1,108,0,4
1,1,0,-1,108,0,4
0,1,0,-1,108,0,4
-1,1,-1,-1,108,0,4
-1,1,-1,-1,108,0,4
-1,0,-1,-1,108,0,4
3,-1,-1,-1,108,0,4
-1,0,-1,-1,108,0,5
3,-1,-1,-1,108,0,5
-1,1,0,1,108,0,5
-1,1,-1,-1,108,0,6
-1,1,-1,-1,108,1,0
-1,1,-1,-1,108,1,0
-1,0,-1,-1,108,1,0
3,-1,-1,-1,108,1,0
1,1,0,-1,108,1,0
0,1,0,-1,108,1,0
0,1,0,-1,108,1,0
-1,1,-1,-1,108,1,0
-1,1,1,-1,108,1,0
-1,1,1,-1,108,1,0
-1,1,0,1,108,1,0
-1,0,-1,-1,108,1,0
3,-1,-1,-1,108,1,0
-1,1,-1,-1,108,1,0
-1,1,-1,-1,108,1,0
-1,0,-1,-1,108,1,0
3,-1,-1,-1,108,1,0
1,1,0,-1,108,1,0
0,1,0,-1,108,1,0
0,1,0,-1,108,1,0
-1,1,1,-1,108,1,0
-1,1,1,-1,108,1,0
-1,1,1,-1,108,1,0
-1,1,0,1,108,1,0
-1,0,-1,-1,108,1,0
3,-1,-1,-1,108,1,0
-1,1,0,1,108,1,0
-1,1,-1,-1,108,1,0
-1,1,-1,-1,108,1,0
-1,0,-1,-1,108,1,0
1,1,0,-1,108,1,1
0,1,0,-1,108,1,1
-1,0,-1,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,-1,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,0,1,108,1,1
-1,1,-1,-1,108,1,1
-1,1,-1,-1,108,1,1
-1,0,-1,-1,108,1,1
3,-1,-1,-1,108,1,1
1,1,0,-1,108,1,1
0,1,0,-1,108,1,1
0,1,0,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,0,1,108,1,1
-1,0,-1,-1,108,1,1
3,-1,-1,-1,108,1,1
-1,1,0,1,108,1,1
-1,1,-1,-1,108,1,1
-1,1,-1,-1,108,1,1
-1,0,-1,-1,108,1,1
3,-1,-1,-1,108,1,1
1,1,0,-1,108,1,1
0,1,0,-1,108,1,1
0,1,0,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,1,-1,108,1,1
-1,1,-1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,0,-1,-1,108,2,0
3,-1,-1,-1,108,2,0
1,1,0,-1,108,2,0
0,1,0,-1,108,2,0
0,1,0,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,0,1,108,2,0
-1,0,-1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,0,-1,-1,108,2,0
3,-1,-1,-1,108,2,0
1,1,0,-1,108,2,0
0,1,0,-1,108,2,0
0,1,0,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,0,-1,-1,108,2,0
3,-1,-1,-1,108,2,0
1,1,0,-1,108,2,0
0,1,0,-1,108,2,0
0,1,0,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,1,-1,108,2,0
-1,1,0,1,108,2,0
-1,0,-1,-1,108,2,0
-1,1,-1,-1,108,2,0
-1,0,-1,-1,108,2,1
3,-1,-1,-1,108,2,1
1,1,0,-1,108,2,1
-1,0,-1,-1,108,2,1
0,1,0,-1,108,2,1
-1,1,1,-1,108,2,1
-1,0,-1,-1,108,2,1
-1,1,1,-1,108,2,1
-1,1,1,-1,108,2,1
-1,0,-1,-1,108,2,1
-1,1,-1,-1,108,2,2
-1,0,-1,-1,108,2,2
3,-1,-1,-1,108,2,2
1,1,0,-1,108,2,2
0,1,0,-1,108,2,2
0,1,0,-1,108,2,2
0,1,0,-1,108,2,2
-1,1,1,-1,108,2,2
-1,1,1,-1,108,2,2
-1,1,0,1,108,2,2
-1,1,-1,-1,108,2,2
3,-1,-1,-1,108,2,2
-1,1,0,1,108,2,2
-1,1,-1,-1,108,2,2
-1,1,-1,-1,108,2,2
-1,0,-1,-1,108,2,2
3,-1,-1,-1,108,2,2
1,1,0,-1,108,2,2
-1,0,-1,-1,108,2,2
0,1,0,-1,108,2,2
-1,1,1,-1,108,2,2
1,1,0,-1,108,2,2
-1,1,1,-1,108,2,2
-1,1,0,1,108,2,2
-1,0,-1,-1,108,2,2
3,-1,-1,-1,108,2,2
-1,1,-1,-1,108,2,2
-1,1,-1,-1,108,2,2
-1,0,-1,-1,108,2,2
3,-1,-1,-1,108,2,2
-1,1,-1,-1,108,2,2
0,1,0,-1,108,2,2
0,1,0,-1,108,2,2
-1,1,1,-1,108,2,2
-1,1,-1,-1,108,3,0
-1,1,-1,-1,108,3,0
-1,0,-1,-1,108,3,0
3,-1,-1,-1,108,3,0
1,1,0,-1,108,3,0
0,1,0,-1,108,3,0
0,1,0,-1,108,3,0
-1,1,1,-1,108,3,0
-1,1,1,-1,108,3,0
-1,1,1,-1,108,3,0
-1,1,0,1,108,3,0
-1,0,-1,-1,108,3,0
3,-1,-1,-1,108,3,0
-1,1,0,1,108,3,0
-1,1,-1,-1,108,3,0
-1,1,-1,-1,108,3,0
-1,0,-1,-1,108,3,0
3,-1,-1,-1,108,3,0
1,1,0,-1,108,3,0
0,1,0,-1,108,3,0
0,1,0,-1,108,3,0
-1,1,1,-1,108,3,0
-1,1,1,-1,108,3,1
-1,1,0,1,108,3,1
-1,0,-1,-1,108,3,1
-1,1,-1,-1,108,3,1
-1,1,-1,-1,108,3,1
-1,0,-1,-1,108,3,1
3,-1,-1,-1,108,3,1
1,1,0,-1,108,3,1
0,1,0,-1,108,3,1
0,1,0,-1,108,3,1
-1,1,1,-1,108,3,1
-1,1,1,-1,108,3,1
-1,1,1,-1,108,3,1
-1,1,0,1,108,3,1
-1,0,-1,-1,108,3,1
3,-1,-1,-1,108,3,1
-1,1,-1,-1,108,3,1
-1,1,-1,-1,108,3,1
-1,0,-1,-1,108,3,1
3,-1,-1,-1,108,3,1
